"DAY","HOUR24","MINUTE","FRACTIONAL DAY","DATESTRING","ALTITUDE","AZIMUTH"
62,23,15,61.968750000000000066,"Day 62, 11:15pm",-76.4510848660756,-40.235085404136946
62,23,30,61.979166666666666732,"Day 62, 11:30pm",-79.04699699843316,-52.79801320526449
62,23,45,61.9895833333333334,"Day 62, 11:45pm",-80.82016687138945,-71.57410545420157
63,0,0,62.0,"Day 63, 00:00am",-81.25488128954898,-95.37677915590652
63,0,15,62.010416666666666666,"Day 63, 00:15am",-80.17189524434269,-117.5152110196586
63,0,30,62.020833333333333332,"Day 63, 00:30am",-77.97451477695478,-133.39149481645217
63,0,45,62.03125,"Day 63, 00:45am",-75.149490173159,-143.78755188836828
63,1,0,62.041666666666666664,"Day 63, 01:00am",-71.98984990372999,-150.67422852745864
63,1,15,62.052083333333333330,"Day 63, 01:15am",-68.64366792822591,-155.4258345436756
63,1,30,62.062499999999999996,"Day 63, 01:30am",-65.18637296446437,-158.84400856298998
63,1,45,62.072916666666666664,"Day 63, 01:45am",-61.65868140848429,-161.3924138490499
63,2,0,62.08333333333333333,"Day 63, 02:00am",-58.08401534404746,-163.34844917110868
63,2,15,62.093749999999999996,"Day 63, 02:15am",-54.47664585747055,-164.88517228547786
63,2,30,62.104166666666666662,"Day 63, 02:30am",-50.84570937747198,-166.11496030476152
63,2,45,62.11458333333333333,"Day 63, 02:45am",-47.19730706318396,-167.1134330976924
63,3,0,62.125,"Day 63, 03:00am",-43.535663192362826,-167.93306787263035
63,3,15,62.135416666666666666,"Day 63, 03:15am",-39.863795865975526,-168.61125040737423
63,3,30,62.145833333333333332,"Day 63, 03:30am",-36.18392213696219,-169.17520976755446
63,3,45,62.15625,"Day 63, 03:45am",-32.49771200890111,-169.6451419547223
63,4,0,62.16666666666666666,"Day 63, 04:00am",-28.806453036112583,-170.03624431071322
63,4,15,62.177083333333333326,"Day 63, 04:15am",-25.111160219300775,-170.3600737148156
63,4,30,62.187499999999999992,"Day 63, 04:30am",-21.4126514281882,-170.62547250548585
63,4,45,62.19791666666666666,"Day 63, 04:45am",-17.711600550153726,-170.83921034333895
63,5,0,62.20833333333333334,"Day 63, 05:00am",-14.008575951848412,-171.00643434046754
63,5,15,62.218750000000000006,"Day 63, 05:15am",-10.304069115078878,-171.13098615829782
63,5,30,62.229166666666666672,"Day 63, 05:30am",-6.598516658620198,-171.21562394522957
63,5,45,62.23958333333333334,"Day 63, 05:45am",-2.892317942426339,-171.26217366801353
63,6,0,62.25,"Day 63, 06:00am",0.8141501769053405,-171.2716255516792
63,6,15,62.260416666666666666,"Day 63, 06:15am",4.520520250733857,-171.24418517053167
63,6,30,62.270833333333333332,"Day 63, 06:30am",8.226421826128082,-171.17928409048875
63,6,45,62.28125,"Day 63, 06:45am",11.931468824974237,-171.0755510772322
63,7,0,62.2916666666666667,"Day 63, 07:00am",15.635245797374616,-170.93074115358795
63,7,15,62.302083333333333366,"Day 63, 07:15am",19.33729199190895,-170.74161564608883
63,7,30,62.312500000000000032,"Day 63, 07:30am",23.03708190285783,-170.50376114565623
63,7,45,62.3229166666666667,"Day 63, 07:45am",26.734000473187365,-170.21132811457306
63,8,0,62.3333333333333333,"Day 63, 08:00am",30.427310349065497,-169.85665931419635
63,8,15,62.343749999999999966,"Day 63, 08:15am",34.11610731589133,-169.4297620398455
63,8,30,62.354166666666666632,"Day 63, 08:30am",37.79925797690123,-168.91755246994475
63,8,45,62.3645833333333333,"Day 63, 08:45am",41.475310284601086,-168.30275845796086
63,9,0,62.375,"Day 63, 09:00am",45.14236162696405,-167.56229643354897
63,9,15,62.385416666666666666,"Day 63, 09:15am",48.79785873813075,-166.66481549090395
63,9,30,62.395833333333333332,"Day 63, 09:30am",52.43828462602752,-165.5668821935513
63,9,45,62.40625,"Day 63, 09:45am",56.05865142141952,-164.20687302452492
63,10,0,62.4166666666666667,"Day 63, 10:00am",59.65164593740793,-162.49486210022485
63,10,15,62.427083333333333366,"Day 63, 10:15am",63.20612436701697,-160.29524895707377
63,10,30,62.437500000000000032,"Day 63, 10:30am",66.70432271080739,-157.39574588760357
63,10,45,62.4479166666666667,"Day 63, 10:45am",70.11638975730064,-153.4500627794333
63,11,0,62.4583333333333333,"Day 63, 11:00am",73.38904187817927,-147.87040288749824
63,11,15,62.468749999999999966,"Day 63, 11:15am",76.42098386256406,-139.63769299621333
63,11,30,62.479166666666666632,"Day 63, 11:30am",79.01102495553086,-127.08434683823258
63,11,45,62.4895833333333333,"Day 63, 11:45am",80.77887227288188,-108.36693711924161
63,12,0,62.5,"Day 63, 12:00pm",81.21334089704291,-84.67708577993568
63,12,15,62.510416666666666666,"Day 63, 12:15pm",80.1366235478912,-62.6216620782817
63,12,30,62.520833333333333332,"Day 63, 12:30pm",77.94715895327542,-46.763297013972995
63,12,45,62.53125,"Day 63, 12:45pm",75.12860798466696,-36.35589733004182
63,13,0,62.5416666666666666,"Day 63, 01:00pm",71.9737422415702,-29.452188964802048
63,13,15,62.552083333333333266,"Day 63, 01:15pm",68.63107422307465,-24.684958579915367
63,13,30,62.562499999999999932,"Day 63, 01:30pm",65.17643189864081,-21.25385731064736
63,13,45,62.5729166666666666,"Day 63, 01:45pm",61.65080437290556,-18.695016910967773
63,14,0,62.5833333333333334,"Day 63, 02:00pm",58.077791183745575,-16.730566284751266
63,14,15,62.593750000000000066,"Day 63, 02:15pm",54.471779742428886,-15.187011435113984
63,14,30,62.604166666666666732,"Day 63, 02:30pm",50.841984528356285,-13.95162952416828
63,14,45,62.6145833333333334,"Day 63, 02:45pm",47.194560508377194,-12.948538395932914
63,15,0,62.625,"Day 63, 03:00pm",43.533770063637235,-12.125063846914088
63,15,15,62.635416666666666666,"Day 63, 03:15pm",39.86265896922546,-11.443671775811461
63,15,30,62.645833333333333332,"Day 63, 03:30pm",36.18346485730477,-10.87702063767047
63,15,45,62.65625,"Day 63, 03:45pm",32.49787337669437,-10.404828417995024
63,16,0,62.6666666666666666,"Day 63, 04:00pm",28.80718422865057,-10.011831489437004
63,16,15,62.677083333333333266,"Day 63, 04:15pm",25.112422039596005,-9.686421584469137
63,16,30,62.687499999999999932,"Day 63, 04:30pm",21.414412464460845,-9.419716400220715
63,16,45,62.6979166666666666,"Day 63, 04:45pm",17.713835820676234,-9.204915225549595
63,17,0,62.7083333333333334,"Day 63, 05:00pm",14.011265904239513,-9.036846991595786
63,17,15,62.718750000000000066,"Day 63, 05:15pm",10.307198891273478,-8.911651854705672
63,17,30,62.729166666666666732,"Day 63, 05:30pm",6.602075565020941,-8.826558310633771
63,17,45,62.7395833333333334,"Day 63, 05:45pm",2.896299084321268,-8.779731197404866
63,18,0,62.75,"Day 63, 06:00pm",-0.8097501234867972,-8.770174812520741
63,18,15,62.760416666666666666,"Day 63, 06:15pm",-4.515701145852444,-8.797681563786256
63,18,30,62.770833333333333332,"Day 63, 06:30pm",-8.221180058830223,-8.862821231644427
63,18,45,62.78125,"Day 63, 06:45pm",-11.925797191751165,-8.96696982027618
63,19,0,62.7916666666666666,"Day 63, 07:00pm",-15.62913325775025,-9.112380718229884
63,19,15,62.802083333333333266,"Day 63, 07:15pm",-19.330723283801667,-9.302305045588128
63,19,30,62.812499999999999932,"Day 63, 07:30pm",-23.030036989347508,-9.541173294258533
63,19,45,62.8229166666666666,"Day 63, 07:45pm",-26.726453777725137,-9.834857578667123
63,20,0,62.8333333333333334,"Day 63, 08:00pm",-30.419229715819156,-10.191044394984196
63,20,15,62.843750000000000066,"Day 63, 08:15pm",-34.10745260249274,-10.619764005339919
63,20,30,62.854166666666666732,"Day 63, 08:30pm",-37.78997914305223,-11.134148281893259
63,20,45,62.8645833333333334,"Day 63, 08:45pm",-41.46534477314735,-11.751530870884322
63,21,0,62.875,"Day 63, 09:00pm",-45.13163072978833,-12.495074243217752
63,21,15,62.885416666666666666,"Day 63, 09:15pm",-48.78626247327206,-13.3962307902847
63,21,30,62.895833333333333332,"Day 63, 09:30pm",-52.42569438363106,-14.49856451477214
63,21,45,62.90625,"Day 63, 09:45pm",-56.04489919557406,-15.863865781197388
63,22,0,62.9166666666666666,"Day 63, 10:00pm",-59.63650824038527,-17.58226858152046
63,22,15,62.927083333333333266,"Day 63, 10:15pm",-63.18929778798826,-19.789615201030166
63,22,30,62.937499999999999932,"Day 63, 10:30pm",-66.6853865525121,-22.698415102793547
63,22,45,62.9479166666666666,"Day 63, 10:45pm",-70.09475046357484,-26.654950720597196
63,23,0,62.9583333333333334,"Day 63, 11:00pm",-73.36386155435981,-32.246059925208804
63,23,15,62.968750000000000066,"Day 63, 11:15pm",-76.39114837779663,-40.48655858792198
63,23,30,62.979166666666666732,"Day 63, 11:30pm",-78.97545587681098,-53.030017370201875
63,23,45,62.9895833333333334,"Day 63, 11:45pm",-80.73814813275555,-71.68957411083642
64,0,0,63.0,"Day 64, 00:00am",-81.17244873235899,-95.26923536814783
64,0,15,63.010416666666666666,"Day 64, 00:15am",-80.10192245133577,-117.24361513924387
64,0,30,63.020833333333333332,"Day 64, 00:30am",-77.92026238745851,-133.08436751117696
64,0,45,63.03125,"Day 64, 00:45am",-75.10810314624536,-143.50285321075935
64,1,0,63.041666666666666664,"Day 64, 01:00am",-71.9579568890838,-150.42328804297824
64,1,15,63.052083333333333330,"Day 64, 01:15am",-68.61876462781572,-155.20588939466793
64,1,30,63.062499999999999996,"Day 64, 01:30am",-65.16674706345701,-158.6497195376055
64,1,45,63.072916666666666664,"Day 64, 01:45am",-61.643162272783684,-161.21884001781987
64,2,0,63.08333333333333333,"Day 64, 02:00am",-58.07178506630566,-163.19158335954182
64,2,15,63.093749999999999996,"Day 64, 02:15am",-54.46711784694987,-164.7418716585342
64,2,30,63.104166666666666662,"Day 64, 02:30am",-50.83845229066272,-165.98276765592075
64,2,45,63.11458333333333333,"Day 64, 02:45am",-47.19199660116502,-166.9904116363012
64,3,0,63.125,"Day 64, 03:00am",-43.53205086711257,-167.81767179316392
64,3,15,63.135416666666666666,"Day 64, 03:15am",-39.86168825417283,-168.50222834710567
64,3,30,63.145833333333333332,"Day 64, 03:30am",-36.18316676475647,-169.07153368179397
64,3,45,63.15625,"Day 64, 03:45am",-32.498187534870354,-169.54595458773863
64,4,0,63.16666666666666666,"Day 64, 04:00am",-28.808062290253073,-169.94082003567442
64,4,15,63.177083333333333326,"Day 64, 04:15am",-25.113825185951367,-170.2677889589363
64,4,30,63.187499999999999992,"Day 64, 04:30am",-21.41630958332667,-170.5357830695927
64,4,45,63.19791666666666666,"Day 64, 04:45am",-17.716202164423063,-170.75163370427143
64,5,0,63.20833333333333334,"Day 64, 05:00am",-14.014082098857163,-170.92053556745168
64,5,15,63.218750000000000006,"Day 64, 05:15am",-10.310450208330593,-171.04636644916374
64,5,30,63.229166666666666672,"Day 64, 05:30am",-6.605751396688877,-171.13191104600864
64,5,45,63.23958333333333334,"Day 64, 05:45am",-2.9003925809384468,-171.17901361545537
64,6,0,63.25,"Day 64, 06:00am",0.805242279891005,-171.18867529639638
64,6,15,63.260416666666666666,"Day 64, 06:15am",4.510778848072108,-171.16110571441214
64,6,30,63.270833333333333332,"Day 64, 06:30am",8.215839768387685,-171.0957338155021
64,6,45,63.28125,"Day 64, 06:45am",11.92003181975851,-170.99117895936016
64,7,0,63.2916666666666667,"Day 64, 07:00am",15.622931924470224,-170.8451795475844
64,7,15,63.302083333333333366,"Day 64, 07:15am",19.324070939853794,-170.65447229349897
64,7,30,63.312500000000000032,"Day 64, 07:30am",23.022913870661597,-170.41460999654143
64,7,45,63.3229166666666667,"Day 64, 07:45am",26.718834651982036,-170.11969845612865
64,8,0,63.3333333333333333,"Day 64, 08:00am",30.4110828581188,-169.76202255679144
64,8,15,63.343749999999999966,"Day 64, 08:15am",34.09873840907867,-169.3315153090295
64,8,30,63.354166666666666632,"Day 64, 08:30am",37.78064824891552,-168.81499787491975
64,8,45,63.3645833333333333,"Day 64, 08:45am",41.455335473783734,-168.1950765387564
64,9,0,63.375,"Day 64, 09:00am",45.12086540525344,-167.4485118375393
64,9,15,63.385416666666666666,"Day 64, 09:15am",48.774642550381095,-166.54375247876268
64,9,30,63.395833333333333332,"Day 64, 09:30am",52.41309310976705,-165.4371074534547
64,9,45,63.40625,"Day 64, 09:45am",56.03115106875991,-164.06662454408095
64,10,0,63.4166666666666667,"Day 64, 10:00am",59.621393241990944,-162.341968784363
64,10,15,63.427083333333333366,"Day 64, 10:15am",63.172517473684266,-160.12706638993006
64,10,30,63.437500000000000032,"Day 64, 10:30am",66.66652761603007,-157.20920101133376
64,10,45,63.4479166666666667,"Day 64, 10:45am",70.07323083856924,-153.2421180114238
64,11,0,63.4583333333333333,"Day 64, 11:00am",73.33886197964219,-147.63995798677612
64,11,15,63.468749999999999966,"Day 64, 11:15am",76.36158541831155,-139.39214035780662
64,11,30,63.479166666666666632,"Day 64, 11:30am",78.9402963250806,-126.85885545777239
64,11,45,63.4895833333333333,"Day 64, 11:45am",80.6979989472209,-108.25631802408222
64,12,0,63.5,"Day 64, 12:00pm",81.13220790915857,-84.78426211840637
64,12,15,63.510416666666666666,"Day 64, 12:15pm",80.06779628682293,-62.88898865469138
64,12,30,63.520833333333333332,"Day 64, 12:30pm",77.8938300642735,-47.06553114697075
64,12,45,63.53125,"Day 64, 12:45pm",75.0879802745535,-36.636203738010536
64,13,0,63.5416666666666666,"Day 64, 01:00pm",71.94249778480872,-29.699341206134847
64,13,15,63.552083333333333266,"Day 64, 01:15pm",68.60674240936089,-24.901619255743494
64,13,30,63.562499999999999932,"Day 64, 01:30pm",65.15732113983475,-21.445257253953088
64,13,45,63.5729166666666666,"Day 64, 01:45pm",61.63575729339303,-18.866011156408675
64,14,0,63.5833333333333334,"Day 64, 02:00pm",58.06599875840694,-16.885097497278345
64,14,15,63.593750000000000066,"Day 64, 02:15pm",54.46266158107104,-15.328174027201053
64,14,30,63.604166666666666732,"Day 64, 02:30pm",50.83511376680666,-14.081843827364878
64,14,45,63.6145833333333334,"Day 64, 02:45pm",47.189616175095516,-13.069712594435057
64,15,0,63.625,"Day 64, 03:00pm",43.53050619825866,-12.238721124978344
64,15,15,63.635416666666666666,"Day 64, 03:15pm",39.86088410282558,-11.551045270321051
64,15,30,63.645833333333333332,"Day 64, 03:30pm",36.18302804766708,-10.979123442062475
64,15,45,63.65625,"Day 64, 03:45pm",32.498654494127344,-10.502505307372617
64,16,0,63.6666666666666666,"Day 64, 04:00pm",28.809087066936787,-10.105797492844038
64,16,15,63.677083333333333266,"Day 64, 04:15pm",25.115369350207434,-9.77729112132811
64,16,30,63.687499999999999932,"Day 64, 04:30pm",21.41834233092077,-9.508025626842196
64,16,45,63.6979166666666666,"Day 64, 04:45pm",17.71869898858442,-9.291139472622636
64,17,0,63.7083333333333334,"Day 64, 05:00pm",14.017023809240513,-9.121414640120731
64,17,15,63.718750000000000066,"Day 64, 05:15pm",10.31382221014818,-8.99495562919306
64,17,30,63.729166666666666732,"Day 64, 05:30pm",6.6095431707362495,-8.908964714751756
64,17,45,63.7395833333333334,"Day 64, 05:45pm",2.9045973243963035,-8.861588643886234
64,18,0,63.75,"Day 64, 06:00pm",-0.8006278782082642,-8.851820882639824
64,18,15,63.760416666666666666,"Day 64, 06:15pm",-4.505754713892322,-8.879449756740577
64,18,30,63.770833333333333332,"Day 64, 06:30pm",-8.21040243689926,-8.945047521074182
64,18,45,63.78125,"Day 64, 06:45pm",-11.914174318913435,-9.049999318421616
64,19,0,63.7916666666666666,"Day 64, 07:00pm",-15.61664353858692,-9.196574755588983
64,19,15,63.802083333333333266,"Day 64, 07:15pm",-19.317336836775404,-9.388049005920346
64,19,30,63.812499999999999932,"Day 64, 07:30pm",-23.015714565046796,-9.628885604649724
64,19,45,63.8229166666666666,"Day 64, 07:45pm",-26.711145263183184,-9.925000348361396
64,20,0,63.8333333333333334,"Day 64, 08:00pm",-30.40287210144725,-10.284136334377209
64,20,15,63.843750000000000066,"Day 64, 08:15pm",-34.089967230868766,-10.716396450959017
64,20,30,63.854166666666666732,"Day 64, 08:30pm",-37.7712679736086,-11.235005419647768
64,20,45,63.8645833333333334,"Day 64, 08:45pm",-41.445285267000784,-11.8574156001353
64,21,0,63.875,"Day 64, 09:00pm",-45.1100687568521,-12.606941547473758
64,21,15,63.885416666666666666,"Day 64, 09:15pm",-48.76300232283972,-13.51523088574593
64,21,30,63.895833333333333332,"Day 64, 09:30pm",-52.40048444128812,-14.626098097080812
64,21,45,63.90625,"Day 64, 09:45pm",-56.01741100337722,-16.00165230655225
64,22,0,63.9166666666666666,"Day 64, 10:00pm",-59.6063052827808,-17.73242241299415
64,22,15,63.927083333333333266,"Day 64, 10:15pm",-63.155788207531714,-19.95470355674309
64,22,30,63.937499999999999932,"Day 64, 10:30pm",-66.64775120303092,-22.881404466821028
64,22,45,63.9479166666666666,"Day 64, 10:45pm",-70.05183677515724,-26.858732621034463
64,23,0,63.9583333333333334,"Day 64, 11:00pm",-73.31404965619102,-32.47155093350106
64,23,15,63.968750000000000066,"Day 64, 11:15pm",-76.33230188570332,-40.72622955227249
64,23,30,63.979166666666666732,"Day 64, 11:30pm",-78.90555273863862,-53.24907266528317
64,23,45,63.9895833333333334,"Day 64, 11:45pm",-80.65842912474463,-71.79542805963553
65,0,0,64.0,"Day 65, 00:00am",-81.092621491563,-95.16241731318642
65,0,15,64.010416666666666666,"Day 65, 00:15am",-80.03424929270784,-116.98049624063441
65,0,30,64.020833333333333332,"Day 65, 00:30am",-77.86786685862282,-132.78698799641435
65,0,45,64.03125,"Day 65, 00:45am",-75.06824388581943,-143.22692476658983
65,1,0,64.041666666666666664,"Day 65, 01:00am",-71.92736877876014,-150.17992258794328
65,1,15,64.052083333333333330,"Day 65, 01:15am",-68.59501075559781,-154.99251774788922
65,1,30,64.062499999999999996,"Day 65, 01:30am",-65.14815673686125,-158.46121593092465
65,1,45,64.072916666666666664,"Day 65, 01:45am",-61.62859155371847,-161.05043374087728
65,2,0,64.08333333333333333,"Day 65, 02:00am",-58.06043396485478,-163.03939550404374
65,2,15,64.093749999999999996,"Day 65, 02:15am",-54.45841229658244,-164.60285587158916
65,2,30,64.104166666666666662,"Day 65, 02:30am",-50.83197000401685,-165.85454030960193
65,2,45,64.11458333333333333,"Day 65, 02:45am",-47.18742001117441,-166.87109307832904
65,3,0,64.125,"Day 65, 03:00am",-43.52913660233202,-167.70576143581926
65,3,15,64.135416666666666666,"Day 65, 03:15am",-39.860246849067906,-168.39651128038048
65,3,30,64.145833333333333332,"Day 65, 03:30am",-36.18304884816434,-168.97101177767513
65,3,45,64.15625,"Day 65, 03:45am",-32.49927422069607,-169.44979557232142
65,4,0,64.16666666666666666,"Day 65, 04:00am",-28.810258361890277,-169.84831950104876
65,4,15,64.177083333333333326,"Day 65, 04:15am",-25.11705418292524,-170.1783416632302
65,4,30,64.187499999999999992,"Day 65, 04:30am",-21.42051021357767,-170.44886092338902
65,4,45,64.19791666666666666,"Day 65, 04:45am",-17.72132566197603,-170.6667685927488
65,5,0,64.20833333333333334,"Day 65, 05:00am",-14.020090271943463,-170.83730568196125
65,5,15,64.218750000000000006,"Day 65, 05:15am",-10.317314005002833,-170.96438516459295
65,5,30,64.229166666666666672,"Day 65, 05:30am",-6.613449870005696,-171.0508176299571
65,5,45,64.23958333333333334,"Day 65, 05:45am",-2.908912173896636,-171.0984652260166
65,6,0,64.25,"Day 65, 06:00am",0.7959081820822808,-171.1083398401895
65,6,15,64.260416666666666666,"Day 65, 06:15am",4.500630129977638,-171.08065521053555
65,6,30,64.270833333333333332,"Day 65, 06:30am",8.204869575205015,-171.0148379538013
65,6,45,64.28125,"Day 65, 06:45am",11.908226326399337,-170.90949855826335
65,7,0,64.2916666666666667,"Day 65, 07:00am",15.610269866877218,-170.76235961005375
65,7,15,64.302083333333333366,"Day 65, 07:15am",19.310522875373845,-170.5701343289439
65,7,30,64.312500000000000032,"Day 65, 07:30am",23.00844111311282,-170.32834321876527
65,7,45,64.3229166666666667,"Day 65, 07:45am",26.703387799048514,-170.03104937662437
65,8,0,64.3333333333333333,"Day 65, 08:00am",30.394599789745946,-169.67048235992547
65,8,15,64.343749999999999966,"Day 65, 08:15am",34.08114157929643,-169.23650420867543
65,8,30,64.354166666666666632,"Day 65, 08:30am",37.76184100995246,-168.71584539705364
65,8,45,64.3645833333333333,"Day 65, 08:45am",41.43519704414598,-168.09099634192978
65,9,0,64.375,"Day 65, 09:00am",45.09924389565163,-167.3385692876098
65,9,15,64.385416666666666666,"Day 65, 09:15am",48.751345147750065,-166.42682283277793
65,9,30,64.395833333333333332,"Day 65, 09:30am",52.38787201414674,-165.3118225281803
65,9,45,64.40625,"Day 65, 09:45am",56.00368295525621,-163.93130723734748
65,10,0,64.4166666666666667,"Day 65, 10:00am",59.59124868959632,-162.19456107830703
65,10,15,64.427083333333333366,"Day 65, 10:15am",63.13911474996815,-159.96507751910272
65,10,30,64.437500000000000032,"Day 65, 10:30am",66.62906257977625,-157.0297695989519
65,10,45,64.4479166666666667,"Day 65, 10:45am",70.03057411373315,-153.04249561872334
65,11,0,64.4583333333333333,"Day 65, 11:00am",73.28943101021773,-147.41940564351557
65,11,15,64.468749999999999966,"Day 65, 11:15am",76.30330457655269,-139.1583124055419
65,11,30,64.479166666666666632,"Day 65, 11:30am",78.87123143253801,-126.64616099147148
65,11,45,64.4895833333333333,"Day 65, 11:45am",80.6194429870999,-108.1551472634226
65,12,0,64.5,"Day 65, 12:00pm",81.05369249393763,-84.89073052268654
65,12,15,64.510416666666666666,"Day 65, 12:15pm",80.00128561455072,-63.14795947195242
65,12,30,64.520833333333333332,"Day 65, 12:30pm",77.8423775362228,-47.35809355306692
65,12,45,64.53125,"Day 65, 12:45pm",75.0488983958441,-36.90776813744272
65,13,0,64.5416666666666666,"Day 65, 01:00pm",71.91257363208855,-29.938921214470366
65,13,15,64.552083333333333266,"Day 65, 01:15pm",68.5835727749283,-25.111697310992856
65,13,30,64.562499999999999932,"Day 65, 01:30pm",65.13925639131682,-21.63085731221134
65,13,45,64.5729166666666666,"Day 65, 01:45pm",61.62166710601912,-19.031821148664605
65,14,0,64.5833333333333334,"Day 65, 02:00pm",58.055092328198,-17.034933316320885
65,14,15,64.593750000000000066,"Day 65, 02:15pm",54.45437128670522,-15.465034323511954
65,14,30,64.604166666666666732,"Day 65, 02:30pm",50.82902199407483,-14.208075693555955
65,14,45,64.6145833333333334,"Day 65, 02:45pm",47.18540883766362,-13.187167223772775
65,15,0,64.625,"Day 65, 03:00pm",43.52794257423294,-12.348876532494161
65,15,15,64.635416666666666666,"Day 65, 03:15pm",39.85977677857014,-11.655098137664494
65,15,30,64.645833333333333332,"Day 65, 03:30pm",36.18322926211457,-11.078056917454319
65,15,45,64.65625,"Day 65, 03:45pm",32.50004663634869,-10.597139142908617
65,16,0,64.6666666666666666,"Day 65, 04:00pm",28.811575935528573,-10.196825452015485
65,16,15,64.677083333333333266,"Day 65, 04:15pm",25.118879293485307,-9.865309244396633
65,16,30,64.687499999999999932,"Day 65, 04:30pm",21.42281269797223,-9.593553912476729
65,16,45,64.6979166666666666,"Day 65, 04:45pm",17.72408151522124,-9.374638796592928
65,17,0,64.7083333333333334,"Day 65, 05:00pm",14.02328068675512,-9.20330021638951
65,17,15,64.718750000000000066,"Day 65, 05:15pm",10.320924665809278,-9.075607962007956
65,17,30,64.729166666666666732,"Day 65, 05:30pm",6.6174704433692035,-8.988738744578301
65,17,45,64.7395833333333334,"Day 65, 05:45pm",2.9133359560602203,-8.94082162182706
65,18,0,64.75,"Day 65, 06:00pm",-0.7910844863350838,-8.930839394768432
65,18,15,64.760416666666666666,"Day 65, 06:15pm",-4.495406512745276,-8.958576246688752
65,18,30,64.770833333333333332,"Day 65, 06:30pm",-8.199242722434292,-9.024606616871482
65,18,45,64.78125,"Day 65, 06:45pm",-11.90218950617411,-9.130324252596477
65,19,0,64.7916666666666666,"Day 65, 07:00pm",-15.603812701310163,-9.278014173594356
65,19,15,64.802083333333333266,"Day 65, 07:15pm",-19.303630979979843,-9.47097448737963
65,19,30,64.812499999999999932,"Day 65, 07:30pm",-23.001095577214855,-9.713700277618132
65,19,45,64.8229166666666666,"Day 65, 07:45pm",-26.695564467128975,-10.012149064351503
65,20,0,64.8333333333333334,"Day 65, 08:00pm",-30.38626828470377,-10.374117999821188
65,20,15,64.843750000000000066,"Day 65, 08:15pm",-34.07226398124588,-10.809779290403709
65,20,30,64.854166666666666732,"Day 65, 08:30pm",-37.75237006365483,-11.332446189799699
65,20,45,64.8645833333333334,"Day 65, 08:45pm",-41.42507370654785,-11.95968408912583
65,21,0,64.875,"Day 65, 09:00pm",-45.088393939355164,-12.714952062143686
65,21,15,64.885416666666666666,"Day 65, 09:15pm",-48.739674384928925,-13.630082748494285
65,21,30,64.895833333333333332,"Day 65, 09:30pm",-52.3752594623193,-14.749127085888654
65,21,45,64.90625,"Day 65, 09:45pm",-55.989970872508195,-16.134493375615246
65,22,0,64.9166666666666666,"Day 65, 10:00pm",-59.57622777434356,-17.877077625708026
65,22,15,64.927083333333333266,"Day 65, 10:15pm",-63.12250183716356,-20.113587973302472
65,22,30,64.937499999999999932,"Day 65, 10:30pm",-66.61046697582523,-23.057275818516064
65,22,45,64.9479166666666666,"Day 65, 10:45pm",-70.00944864100514,-27.054199193648937
65,23,0,64.9583333333333334,"Day 65, 11:00pm",-73.2650123911058,-32.68718005762095
65,23,15,64.968750000000000066,"Day 65, 11:15pm",-76.2746001823784,-40.954252926707035
65,23,30,64.979166666666666732,"Day 65, 11:30pm",-78.83733859981793,-53.45548012898777
65,23,45,64.9895833333333334,"Day 65, 11:45pm",-80.58104477036444,-71.89199520955671
66,0,0,65.0,"Day 66, 00:00am",-81.01542388067818,-95.05629044066657
66,0,15,65.010416666666666666,"Day 66, 00:15am",-79.96890930607019,-116.72561588778876
66,0,30,65.020833333333333332,"Day 66, 00:30am",-77.81736675426691,-132.49920622794122
66,0,45,65.03125,"Day 66, 00:45am",-75.0299481200129,-142.9597108861055
66,1,0,65.041666666666666664,"Day 66, 01:00am",-71.89811601674987,-149.9441268102751
66,1,15,65.052083333333333330,"Day 66, 01:15am",-68.57243149582156,-154.78573785757646
66,1,30,65.062499999999999996,"Day 66, 01:30am",-65.13062256721665,-158.2785265927967
66,1,45,65.072916666666666664,"Day 66, 01:45am",-61.61498593540579,-160.88722828449244
66,2,0,65.08333333333333333,"Day 66, 02:00am",-58.04997542836245,-162.89192032308296
66,2,15,65.093749999999999996,"Day 66, 02:15am",-54.45053978578528,-164.46815966687655
66,2,30,65.104166666666666662,"Day 66, 02:30am",-50.8262706730703,-165.73031235874026
66,2,45,65.11458333333333333,"Day 66, 02:45am",-47.18358332989587,-166.75551057590764
66,3,0,65.125,"Day 66, 03:00am",-43.5269245583751,-167.59736891659756
66,3,15,65.135416666666666666,"Day 66, 03:15am",-39.85947412871215,-168.29413029305033
66,3,30,65.145833333333333332,"Day 66, 03:30am",-36.183569339096394,-168.87367416840596
66,3,45,65.15625,"Day 66, 03:45am",-32.50097161842048,-169.35669413149924
66,4,0,65.16666666666666666,"Day 66, 04:00am",-28.813039505560035,-169.75877113284122
66,4,15,65.177083333333333326,"Day 66, 04:15am",-25.12084425019736,-170.09175955292875
66,4,30,65.187499999999999992,"Day 66, 04:30am",-21.425249211271698,-170.3647331867598
66,4,45,65.19791666666666666,"Day 66, 04:45am",-17.726965840942782,-170.58464161605065
66,5,0,65.20833333333333334,"Day 66, 05:00am",-14.026594216932047,-170.7567708680133
66,5,15,65.218750000000000006,"Day 66, 05:15am",-10.324653230391755,-170.88506815121107
66,5,30,65.229166666666666672,"Day 66, 05:30am",-6.621603806036736,-170.97236928898002
